Nome,Endereço,Latitude,Longitude,Avaliação,Total de Avaliações,Telefone,Website,Categorias,Place ID,Link Google Maps,Horário de Funcionamento
Plataforma Informática,"Av. João Pinheiro, 939 - Centro, Uberlândia - MG, 38400-126, Brasil",-18.915247,-48.277527,4.8,562.0,(34) 99876-7766,http://www.plataformainformatica.com.br/,"electronics_store, store, point_of_interest, establishment",ChIJ-RdGnKxFpJQRnjbzutniDCE,https://maps.google.com/?cid=2381527727744431774,segunda-feira: 09:00 – 18:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 18:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 18:00 | sábado: Fechado | domingo: Fechado
"Dantas Print Manutenção Impressoras, Informática e Celulares","Av. Continental, 383 - loja 01 - Laranjeiras, Uberlândia - MG, 38410-314, Brasil",-18.9549635,-48.24039399999999,4.2,10.0,(34) 99780-2057,,"point_of_interest, establishment",ChIJTRUJLJpbpJQRznRJsdmFQYc,https://maps.google.com/?cid=9746218238635242702,segunda-feira: 08:00 – 19:00 | terça-feira: 08:00 – 19:00 | quarta-feira: 08:00 – 19:00 | quinta-feira: 08:00 – 19:00 | sexta-feira: 08:00 – 19:00 | sábado: 09:00 – 16:00 | domingo: Fechado
Pctech Informática,"Av. Constelação, 555 - Jardim Brasília, Uberlândia - MG, 38401-478, Brasil",-18.8974621,-48.2957623,4.8,244.0,(34) 99661-8472,http://www.pctechinformatica.com/,"electronics_store, store, point_of_interest, establishment",ChIJnymZwzxEpJQR5qUwwjoATKg,https://maps.google.com/?cid=12127068148967974374,segunda-feira: 08:00 – 17:40 | terça-feira: 08:00 – 17:40 | quarta-feira: 08:00 – 17:40 | quinta-feira: 08:00 – 17:40 | sexta-feira: 08:00 – 17:40 | sábado: Fechado | domingo: Fechado
Udisites,"Rua Cassimiro de Abreu, 38 - Saraiva, Uberlândia - MG, 38408-400, Brasil",-18.9272472,-48.2653267,5.0,1.0,(34) 99866-2024,https://udisites.com.br/,"electronics_store, point_of_interest, store, establishment",ChIJV2bNQrJFpJQRVmoQTrcf-xM,https://maps.google.com/?cid=1439779378024180310,segunda-feira: Atendimento 24 horas | terça-feira: Atendimento 24 horas | quarta-feira: Atendimento 24 horas | quinta-feira: Atendimento 24 horas | sexta-feira: Atendimento 24 horas | sábado: Atendimento 24 horas | domingo: Fechado
Cia Tek Informática,"Av. Getúlio Vargas, 4743 - Jardim das Palmeiras, Uberlândia - MG, 38412-316, Brasil",-18.9463656,-48.311769,4.5,89.0,(34) 3238-7779,,"electronics_store, point_of_interest, store, establishment",ChIJl1jnAZlEpJQR_5x22-Lch8c,https://maps.google.com/?cid=14377703202306301183,"segunda-feira: 08:00 – 11:30, 13:00 – 18:00 | terça-feira: 08:00 – 11:30, 13:00 – 18:00 | quarta-feira: 08:00 – 11:30, 13:00 – 18:00 | quinta-feira: 08:00 – 11:30, 13:00 – 18:00 | sexta-feira: 08:00 – 11:30, 13:00 – 18:00 | sábado: 08:00 – 12:00 | domingo: Fechado"
Primer Informática,"Av. Salomão Abraão, 1207 - Sala 02 - Santa Mônica, Uberlândia - MG, 38408-261, Brasil",-18.9140492,-48.24304919999999,5.0,18.0,(34) 99102-6107,https://www.facebook.com/primerinformatica,"point_of_interest, establishment",ChIJ43Q_mjhFpJQRin40obZgUtg,https://maps.google.com/?cid=15587627597787594378,segunda-feira: 09:00 – 18:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 18:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 18:00 | sábado: Fechado | domingo: Fechado
Totaltech Informática,"Av. José Fonseca e Sílva, 09 - SL02 - Jardim Patricia, Uberlândia - MG, 38414-097, Brasil",-18.9131515,-48.3257189,4.9,75.0,(34) 3229-4401,https://totaltechinformatica.com.br/,"point_of_interest, establishment",ChIJa2ZksZ9DpJQR2W9hpRzJ2Xk,https://maps.google.com/?cid=8780270073406386137,segunda-feira: 09:00 – 18:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 18:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 18:00 | sábado: 09:00 – 12:00 | domingo: Fechado
Computertec,"Av. Cel. Teodolino Pereira Araújo, 253 - Centro, Araguari - MG, 38440-062, Brasil",-18.6465813,-48.18504160000001,4.4,207.0,(34) 3242-2551,,"electronics_store, point_of_interest, store, establishment",ChIJYU8ms7gxpJQRa_W2oMsC7JM,https://maps.google.com/?cid=10658897491677082987,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:30 – 13:00 | domingo: Fechado
WinDoctor / VIMA Informática,"Av. Afonso Pena, 2202 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-708, Brasil",-18.905403,-48.2681115,4.6,483.0,(34) 3227-5242,http://www.vimainformatica.com.br/,"electronics_store, point_of_interest, store, establishment",ChIJWcBFdLBFpJQRk3fKnG10na8,https://maps.google.com/?cid=12654398542111733651,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Inova Informática,"R. Antônio Lemos da Silva, 138 - Centro, Araguari - MG, 38440-262, Brasil",-18.6546476,-48.1902351,4.5,124.0,(34) 3246-7500,,"electronics_store, point_of_interest, store, establishment",ChIJERYle7AxpJQRW57MY1t5kNE,https://maps.google.com/?cid=15100702983996612187,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 12:00 | domingo: Fechado
ELO - Soluções em Informática,"R. das Codornas, 961 - Jardim das Palmeiras, Uberlândia - MG, 38412-252, Brasil",-18.9500076,-48.3123335,5.0,1.0,(34) 3217-8362,,"point_of_interest, establishment",ChIJE_EBaaJEpJQRkTIkUkREW3w,https://maps.google.com/?cid=8960830943810302609,segunda-feira: 10:00 – 17:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 18:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 19:00 | sábado: Fechado | domingo: Fechado
Digital Brasil - Loja de Eletrônicos e Informática,"Av. Brasil, 1851 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-712, Brasil",-18.9058609,-48.271583,4.5,78.0,(34) 3211-4949,http://www.digitalbrasil.net.br/,"electronics_store, point_of_interest, store, establishment",ChIJ56vazcBFpJQR1y7ln282L20,https://maps.google.com/?cid=7867566927091412695,segunda-feira: 08:00 – 17:45 | terça-feira: 08:00 – 17:45 | quarta-feira: 08:00 – 17:45 | quinta-feira: 08:00 – 17:45 | sexta-feira: 08:00 – 17:45 | sábado: Fechado | domingo: Fechado
Tech Book Informática,"Av. Liberdade, 856 - Patrimônio, Uberlândia - MG, 38411-247, Brasil",-18.9332269,-48.2832979,4.7,103.0,(34) 3222-5300,,"electronics_store, point_of_interest, store, establishment",ChIJY_AXbuNEpJQRDMZBprIDEdg,https://maps.google.com/?cid=15569229452624905740,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Mectel Informática,"Av. Cesário Alvim, 1842 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-694, Brasil",-18.909325,-48.2672428,4.2,9.0,(34) 99145-8682,,"point_of_interest, establishment",ChIJeZqDGaVFpJQR6fY5GREYPkA,https://maps.google.com/?cid=4629163928700188393,
Binários Informática,"Av. Hugo Alessi, 131 - Industrial, Araguari - MG, 38442-028, Brasil",-18.6471333,-48.1997407,4.4,142.0,(34) 3241-1201,https://www.binariosinformatica.com.br/,"electronics_store, point_of_interest, store, establishment",ChIJ3UoU9IMxpJQRCentL7hvIrA,https://maps.google.com/?cid=12691829536752265481,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 13:00 | domingo: Fechado
Tokyo Comércio e Serviços de Informática,"Av. Segismundo Pereira, 757 - Santa Mônica, Uberlândia - MG, 38408-170, Brasil",-18.9174244,-48.2520592,4.6,160.0,(34) 3229-5008,,"electronics_store, point_of_interest, store, establishment",ChIJxWlw1nZFpJQRtt4DuerHYBQ,https://maps.google.com/?cid=1468393289463094966,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 12:00 | domingo: Fechado
Vp Saga Informática,"Av. Belarmino Cotta Pacheco, 3380 - Loja 2 - Segismundo Pereira, Uberlândia - MG, 38408-279, Brasil",-18.9219973,-48.2281612,5.0,1.0,(34) 99113-5862,,"point_of_interest, establishment",ChIJWQP5PZJPpJQRmnDQ0jcpixI,https://maps.google.com/?cid=1336207034182299802,
Abecomp Informática & Printware Ltda,"Av. Francisco Ribeiro, 586 - Santa Mônica, Uberlândia - MG, 38408-186, Brasil",-18.9271405,-48.2446969,4.8,105.0,(34) 3238-7800,,"point_of_interest, establishment",ChIJ2QZMyWZFpJQRJnK8w4U_2eg,https://maps.google.com/?cid=16778511730492600870,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Uai Informática Uberlândia,"R. Jorge Martins Pinto, 720 - Santa Mônica, Uberlândia - MG, 38408-230, Brasil",-18.9188079,-48.244251,5.0,198.0,(34) 99100-8888,,"electronics_store, point_of_interest, store, establishment",ChIJGcXAgIZFpJQRseYj-V3P82M,https://maps.google.com/?cid=7202328231614342833,segunda-feira: 08:30 – 18:00 | terça-feira: 08:30 – 18:00 | quarta-feira: 08:30 – 18:00 | quinta-feira: 08:30 – 18:00 | sexta-feira: 08:30 – 18:00 | sábado: 08:30 – 16:00 | domingo: Fechado
Note Tech Informática,"Av. Brasil, 1863 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-716, Brasil",-18.9066505,-48.2721443,4.6,50.0,(34) 3226-2453,,"electronics_store, point_of_interest, store, establishment",ChIJG2Lc5bBFpJQRF59BLdnLNkk,https://maps.google.com/?cid=5275628147138731799,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 12:00 | domingo: Fechado
Diesco Tech Informática e Energia,"R. Leopoldo Bulhões, 819 - Pampulha, Uberlândia - MG, 38408-648, Brasil",-18.9340534,-48.23916819999999,,,(34) 99267-5225,,"point_of_interest, establishment",ChIJ_dHeZ3xPpJQRCS2ejMVfXE8,https://maps.google.com/?cid=5718550928926059785,segunda-feira: 08:00 – 21:00 | terça-feira: 08:00 – 21:00 | quarta-feira: 08:00 – 21:00 | quinta-feira: 08:00 – 21:00 | sexta-feira: 08:00 – 21:00 | sábado: 09:00 – 21:00 | domingo: 09:00 – 18:30
Sattittec Informática,"Av. Dr. Misael Rodrigues de Castro, 2193 - Santa Mônica, Uberlândia - MG, 38408-277, Brasil",-18.9282226,-48.2321797,4.6,135.0,(34) 99655-5061,,"point_of_interest, establishment",ChIJb26NUPNPpJQRo7iohDnnlro,https://maps.google.com/?cid=13445187971785996451,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 17:00 | sábado: 08:00 – 12:00 | domingo: Fechado
@ssistence Informática,"Av. Belarmino Cotta Pacheco, 177 - Loja 03 - Santa Mônica, Uberlândia - MG, 38408-168, Brasil",-18.9142053,-48.2569717,4.8,16.0,(34) 3231-3322,,"point_of_interest, establishment",ChIJhw-oLJ5FpJQRekm3MJOcr2M,https://maps.google.com/?cid=7183132086670674298,segunda-feira: 08:00 – 17:30 | terça-feira: 08:00 – 17:30 | quarta-feira: 08:00 – 17:30 | quinta-feira: 08:00 – 17:30 | sexta-feira: 08:00 – 17:30 | sábado: Fechado | domingo: Fechado
MR Informatica,"R. Cel. Antônio Alves Pereira, 256 - Centro, Uberlândia - MG, 38400-104, Brasil",-18.9156978,-48.2766011,4.3,38.0,(34) 99151-5880,,"electronics_store, store, point_of_interest, establishment",ChIJgU6bqNlFpJQRraPkUxxcjEg,https://maps.google.com/?cid=5227654544206635949,segunda-feira: 09:15 – 18:00 | terça-feira: 09:15 – 18:00 | quarta-feira: 09:15 – 18:00 | quinta-feira: 09:15 – 18:00 | sexta-feira: 09:15 – 18:00 | sábado: 09:15 – 13:00 | domingo: Fechado
Neon Express Informática,"R. Oscar Bernardes Costa, 75 - Luizote de Freitas, Uberlândia - MG, 38414-313, Brasil",-18.9190972,-48.33875560000001,4.9,19.0,(34) 3223-6844,https://www.neoninformatica.com.br/,"electronics_store, store, point_of_interest, establishment",ChIJ4UJnpIFFpJQR6AtMCGZV4us,https://maps.google.com/?cid=16997241840363899880,segunda-feira: 09:00 – 18:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 18:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 18:00 | sábado: 09:00 – 13:00 | domingo: Fechado
Contro Informatica,"Av. Sacadura Cabral, 600 - Aclimação, Uberlândia - MG, 38406-396, Brasil",-18.8862838,-48.2309422,,,(34) 99177-2058,,"electronics_store, store, point_of_interest, establishment",ChIJix5PP35PpJQRmYLqTNIcYO0,https://maps.google.com/?cid=17104703074312290969,segunda-feira: 08:00 – 22:00 | terça-feira: 08:00 – 22:00 | quarta-feira: 08:00 – 22:00 | quinta-feira: 08:00 – 22:00 | sexta-feira: 08:00 – 22:00 | sábado: 08:00 – 14:30 | domingo: Fechado
Online Shopping (Mega Store),"Mega Store - Av. João Pinheiro, 796 - Centro, Uberlândia - MG, 38400-126, Brasil",-18.9167423,-48.2780475,4.6,2440.0,(34) 3228-0115,https://onlineshopping.com.br/,"electronics_store, home_goods_store, store, point_of_interest, establishment",ChIJc4tKI1VEpJQRVcrNTEzxIrY,https://maps.google.com/?cid=13124317574119410261,segunda-feira: 09:00 – 18:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 18:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 18:00 | sábado: 09:00 – 13:00 | domingo: Fechado
MeA Informática Uberlândia,"Av. João Bernardes de Souza, 67 - Pres. Roosevelt, Uberlândia - MG, 38401-016, Brasil",-18.9008293,-48.2813403,4.7,118.0,(34) 99927-1686,,"electronics_store, store, point_of_interest, establishment",ChIJrb6LDDVEpJQR0Pi-JC0E0O8,https://maps.google.com/?cid=17280316362157127888,segunda-feira: 09:00 – 17:15 | terça-feira: 09:00 – 17:15 | quarta-feira: 09:00 – 17:15 | quinta-feira: 09:00 – 17:15 | sexta-feira: 09:00 – 17:15 | sábado: Fechado | domingo: Fechado
SBInformatica Uberlandia,"Rua do Economista, 899 - Planalto - Cemitério Campo do Bom Pastor, Uberlândia - MG, 38413-144, Brasil",-18.936327,-48.311032,3.4,5.0,(34) 99642-0716,,"point_of_interest, establishment",ChIJBb3OqIVEpJQRRDlUhqTzG_4,https://maps.google.com/?cid=18310496597958736196,segunda-feira: 08:00 – 20:00 | terça-feira: 08:00 – 20:00 | quarta-feira: 08:00 – 20:00 | quinta-feira: 08:00 – 20:00 | sexta-feira: 08:00 – 20:00 | sábado: 08:00 – 20:00 | domingo: Fechado
Proativa Informática,"R. Rio de Janeiro, 353 - 1004 - Brasil, Uberlândia - MG, 34400-658, Brasil",-18.8965619,-48.2604008,4.3,3.0,(34) 3232-7155,http://www.proativainfo.com.br/,"point_of_interest, establishment",ChIJr79UaG1FpJQRfHLLVowQ4z8,https://maps.google.com/?cid=4603541439040418428,
Informática Udinfo,"Av. Indaiá, 730 - Planalto, Uberlândia - MG, 38413-111, Brasil",-18.9360964,-48.3115275,5.0,2.0,,,"point_of_interest, establishment",ChIJI85arYVEpJQRxiaRsbkCvP0,https://maps.google.com/?cid=18283491583788656326,segunda-feira: 08:30 – 18:00 | terça-feira: 08:30 – 18:00 | quarta-feira: 08:30 – 18:00 | quinta-feira: 08:30 – 18:00 | sexta-feira: 08:30 – 18:00 | sábado: 08:30 – 12:00 | domingo: Fechado
Manutechi Informática,"Av. Seme Simão, 766A - Granada, Uberlândia - MG, 38410-094, Brasil",-18.9497322,-48.2357785,3.7,29.0,(34) 3237-3767,,"point_of_interest, establishment",ChIJfeGYO7JapJQRHGusDnxwsbs,https://maps.google.com/?cid=13524714834094746396,segunda-feira: 08:30 – 18:00 | terça-feira: 08:30 – 18:00 | quarta-feira: 08:30 – 18:00 | quinta-feira: 08:30 – 18:00 | sexta-feira: 08:30 – 18:00 | sábado: 09:00 – 13:00 | domingo: Fechado
UEB INFORMÁTICA - Assistência em Computadores e Notebooks,"R. Prof. Ciro de Castro Almeida, 3050 - Custódio Pereira, Uberlândia - MG, 38405-250, Brasil",-18.8924341,-48.2452009,4.8,42.0,(34) 99661-9121,,"point_of_interest, establishment",ChIJEwqiTGNPpJQRluDoNBu-BD0,https://maps.google.com/?cid=4396848160281518230,segunda-feira: 08:30 – 17:30 | terça-feira: 08:30 – 17:30 | quarta-feira: 08:30 – 17:30 | quinta-feira: 08:30 – 17:30 | sexta-feira: 08:30 – 17:30 | sábado: 09:00 – 12:00 | domingo: Fechado
MSI Microservice Informatica,"R. Angélica Crosara Cherulli, 304 - Santa Luzia, Uberlândia - MG, 38408-686, Brasil",-18.9396734,-48.2264243,5.0,293.0,(34) 99168-1475,https://msimicroserviceinformatic.lojavirtualnuvem.com.br/,"store, point_of_interest, establishment",ChIJk4Jn_ONPpJQRlrtEbsghCXs,https://maps.google.com/?cid=8865654486182706070,segunda-feira: 08:30 – 18:00 | terça-feira: 08:30 – 18:00 | quarta-feira: 08:30 – 18:00 | quinta-feira: 08:30 – 18:00 | sexta-feira: 08:30 – 18:00 | sábado: 08:30 – 15:00 | domingo: Fechado
Artnet Informática,"Av. Brg. Sampaio, 262 - 2 - Daniel Fonseca, Uberlândia - MG, 38400-304, Brasil",-18.9193046,-48.3010826,4.6,29.0,(34) 3214-6014,,"point_of_interest, establishment",ChIJmZIZqGdEpJQR4nlP-3uUptA,https://maps.google.com/?cid=15034867666241157602,"segunda-feira: 09:30 – 12:00, 13:30 – 17:30 | terça-feira: 09:30 – 12:00, 13:30 – 17:30 | quarta-feira: 09:30 – 12:00, 13:30 – 17:30 | quinta-feira: 09:30 – 12:00, 13:30 – 17:30 | sexta-feira: 09:30 – 12:00, 13:30 – 17:30 | sábado: Fechado | domingo: Fechado"
Click Genius Udi,"R. do Pedreiro, 279 - Jardim das Palmeiras, Uberlândia - MG, 38412-302, Brasil",-18.9459626,-48.3139446,5.0,7.0,(34) 99164-5008,,"electronics_store, store, point_of_interest, establishment",ChIJaf9bQ09FpJQRcNMYgQOLdGw,https://maps.google.com/?cid=7815024100561703792,segunda-feira: 07:00 – 19:30 | terça-feira: 07:00 – 19:30 | quarta-feira: 07:00 – 19:30 | quinta-feira: 07:00 – 19:30 | sexta-feira: 07:00 – 19:30 | sábado: 07:00 – 19:30 | domingo: 07:00 – 19:30
Digital Copiadora Gráfica,"Av. Estela Saraíva de Peano, 89 - Jardim Patricia, Uberlândia - MG, 38414-094, Brasil",-18.9121955,-48.3196841,4.4,112.0,(34) 99964-5896,,"point_of_interest, establishment",ChIJq4b4qYpDpJQR4jvKraJf7p4,https://maps.google.com/?cid=11452196054754802658,segunda-feira: 07:30 – 18:00 | terça-feira: 07:30 – 18:00 | quarta-feira: 07:30 – 18:00 | quinta-feira: 07:30 – 18:00 | sexta-feira: 07:30 – 18:00 | sábado: 08:30 – 12:00 | domingo: Fechado
Digital Criativa,"Av. Cesário Alvim, 2832 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-694, Brasil",-18.9023204,-48.2619092,5.0,25.0,(34) 99861-2506,https://wa.me/message/5IGLTQPB3W5XM1,"store, point_of_interest, establishment",ChIJk4arbbJFpJQRaFrXKqKYF7s,https://maps.google.com/?cid=13481411831827749480,segunda-feira: 07:30 – 17:30 | terça-feira: 07:30 – 17:30 | quarta-feira: 07:30 – 17:30 | quinta-feira: 07:30 – 17:30 | sexta-feira: 07:30 – 17:30 | sábado: Fechado | domingo: Fechado
Digital TK,"Av. dos Vinhedos, 70 - Sala 1305 - Jardim Karaíba, Uberlândia - MG, 38411-217, Brasil",-18.952408,-48.270355,5.0,20.0,(34) 98401-1334,http://digitaltk.com.br/,"point_of_interest, establishment",ChIJ9aLqRHBFpJQRjMw_ZJ66-KQ,https://maps.google.com/?cid=11887456405893926028,segunda-feira: 08:00 – 19:00 | terça-feira: 08:00 – 19:00 | quarta-feira: 08:00 – 19:00 | quinta-feira: 08:00 – 19:00 | sexta-feira: 08:00 – 19:00 | sábado: Fechado | domingo: Fechado
Digital Tech Distribuidora,"R. Goiás, 584 - Centro, Uberlândia - MG, 38400-064, Brasil",-18.9198082,-48.2840616,5.0,3.0,(34) 99188-6688,http://www.digitaldistribuidora.com/,"point_of_interest, establishment",ChIJrWXEWeJFpJQRE2R3ZB8F_Dw,https://maps.google.com/?cid=4394392968794432531,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 12:00 | domingo: Fechado
COLO digital,"Av. João Naves de Ávila, 1331 - Tibery, Uberlândia - MG, 38408-902, Brasil",-18.9097517,-48.2606027,5.0,21.0,(11) 91776-2228,http://www.colodigital.com.br/,"point_of_interest, establishment",ChIJjWfIXhmJpZQRNLPlt_F5b08,https://maps.google.com/?cid=5723927730490553140,segunda-feira: 08:00 – 21:00 | terça-feira: 08:00 – 21:00 | quarta-feira: 08:00 – 21:00 | quinta-feira: 08:00 – 21:00 | sexta-feira: 08:00 – 21:00 | sábado: Fechado | domingo: Fechado
Digital Celulares,"Av. Jerusalém, 679 - Jardim Canaã, Uberlândia - MG, 38412-392, Brasil",-18.962296,-48.3287886,3.8,19.0,(34) 99860-5676,,"point_of_interest, establishment",ChIJAzbPPPNDpJQRZbDXj_UxpAE,https://maps.google.com/?cid=118274420968501349,segunda-feira: 09:00 – 20:00 | terça-feira: 09:00 – 20:00 | quarta-feira: 09:00 – 20:00 | quinta-feira: 09:00 – 20:00 | sexta-feira: Fechado | sábado: 09:00 – 20:00 | domingo: 09:00 – 17:00
SMART DIGITAL,"R. Emília Saraíva, 355 - Saraiva, Uberlândia - MG, 38408-380, Brasil",-18.9289101,-48.2640262,5.0,3.0,(34) 98412-1015,,"point_of_interest, establishment",ChIJQ_xmJ_xFpJQRE9Qv3bIghus,https://maps.google.com/?cid=16971288198379459603,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 18:00 | domingo: Fechado
Toki Digital (Posto Ipiranga),"Av. Anselmo Alves dos Santos, 1065 - Santa Mônica, Uberlândia - MG, 38405-167, Brasil",-18.9099742,-48.251477,4.3,18.0,(34) 3232-1514,https://wa.me/5534998609915,"locksmith, point_of_interest, establishment",ChIJS_qPL35FpJQRF3e10ocew0I,https://maps.google.com/?cid=4810722395666347799,segunda-feira: 08:00 – 19:00 | terça-feira: 08:00 – 19:00 | quarta-feira: 08:00 – 19:00 | quinta-feira: 08:00 – 19:00 | sexta-feira: 08:00 – 19:00 | sábado: 10:00 – 16:00 | domingo: Fechado
Digital Art,"Rua Kátia Regina Cardoso, 362 Jardim América 01 - Santa Rosa, Uberlândia - MG, 38401-310, Brasil",-18.8755728,-48.2823535,4.8,24.0,(34) 3212-7245,http://www.digitalartudi.com.br/,"point_of_interest, establishment",ChIJlzC4-IZGpJQR9NwvHIPPzic,https://maps.google.com/?cid=2868458174702148852,segunda-feira: 08:15 – 18:00 | terça-feira: 08:15 – 18:00 | quarta-feira: 08:15 – 18:00 | quinta-feira: 08:15 – 18:00 | sexta-feira: 08:15 – 18:00 | sábado: Fechado | domingo: Fechado
Digital Master,"R. Itumbiara, 735 - Bom Jesus, Uberlândia - MG, 38400-624, Brasil",-18.9063918,-48.271214,3.7,16.0,(34) 3213-8282,https://www.digitalmasterudi.com.br/,"store, point_of_interest, establishment",ChIJ3ZNQ-LBFpJQRlWIH1vSy3oA,https://maps.google.com/?cid=9286056246317114005,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Digital Trust,"R. José Alves Garcia, 173 - Brasil, Uberlândia - MG, 38400-668, Brasil",-18.8946332,-48.255803,,,(34) 99806-7876,https://www.instagram.com/_digitaltrust?igsh=MWJ4dXplZjVodDd3cg%3D%3D&utm_source=qr,"point_of_interest, establishment",ChIJh-2Gnt9FpJQRq2apWqGNcTw,https://maps.google.com/?cid=4355418038794282667,segunda-feira: 07:00 – 21:00 | terça-feira: 07:00 – 21:00 | quarta-feira: 07:00 – 21:00 | quinta-feira: 07:00 – 21:00 | sexta-feira: 07:00 – 21:00 | sábado: 08:00 – 17:00 | domingo: 08:00 – 17:00
Adigital Uberlândia,"Residencial TN 1 - Av. dos Ferreiras, 475 - Casa 502 - Aclimação, Uberlândia - MG, 38406-136, Brasil",-18.8727598,-48.2304926,5.0,1.0,(34) 3226-2291,,"point_of_interest, establishment",ChIJybrvBFRPpJQRA7HVVwb5PVs,https://maps.google.com/?cid=6574684836669534467,segunda-feira: 09:00 – 18:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 18:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 18:00 | sábado: Fechado | domingo: Fechado
DIGITAL LED,"Av. Getúlio Vargas, 2767 - Tubalina, Uberlândia - MG, 38412-066, Brasil",-18.93005,-48.3008648,5.0,1.0,(34) 99866-1963,,"point_of_interest, establishment",ChIJr87jtjhFpJQRdD3tITmjQTM,https://maps.google.com/?cid=3693412635198176628,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Wesley Mundo Digital,"Av. Afonso Pena, 2518 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-708, Brasil",-18.9030696,-48.2663978,5.0,141.0,(34) 99192-8353,https://wesleymundodigital.com.br/,"electronics_store, store, point_of_interest, establishment",ChIJK5SGOjVFpJQRDFcIUOEM8W4,https://maps.google.com/?cid=7994184975409239820,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 09:00 – 13:00 | domingo: Fechado
